,latitude,longitude,cluster_label
1834,7.41251,-7.55383,8
1835,18.38078,-65.95739,10
1836,36.116203,-119.618564,3
1837,34.27834,-119.29317,3
1838,35.86166,104.195397,9
1839,36.116203,-119.618564,3
1840,51.50853,-0.12574,16
1841,50.50301,13.63617,25
1842,47.60621,-122.33207,19
1843,31.054487,-97.563461,12
1844,41.08144,-81.51901,5
1845,36.116203,-119.618564,3
1846,37.09024,-95.712891,12
1847,36.116203,-119.618564,3
1848,36.116203,-119.618564,3
1849,-37.814,144.96332,7
1850,56.130366,-106.346771,17
1851,21.52536,-78.22579,10
1852,40.349457,-88.986137,14
1853,42.35843,-71.05977,15
1854,34.10834,-117.28977,3
1855,33.729759,-111.431221,3
1856,40.349457,-88.986137,14
1857,7.41251,-7.55383,8
1858,41.85003,-87.65005,14
1859,38.456085,-92.288368,14
1860,32.71571,-117.16472,3
1861,47.60621,-122.33207,19
1862,33.49364,-117.14836,3
1863,33.89585,-118.22007,3
1864,19.07283,72.88261,1
1865,43.326618,-84.536095,5
1866,39.9075,116.39723,26
1867,15.870032,100.992541,28
1868,35.747845,-86.692345,14
1869,56.130366,-106.346771,17
1870,45.694454,-93.900192,0
1871,-25.274398,133.775136,7
